language,model_type,model_subtype,model_name,unit_of_analysis,run_uuid,runName,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,min_var,n_features,tfidf,corr_threshold,analysis_level,spacy_model_used,max_df,vectorizer_max_features,is_count_vectorizer,n_gram_range_start,n_gram_range_end
ge,LinearSVM,Random Oversampling,LinearSVMDual_ROS,title_and_5_sentences,3d266651e38c49329be79db46210d36f,masked-rook-600,786603040176662704,0.0006475336824053,0.9993552546744036,0.0058479532163742,0.019838126748951,0.4161810189339214,0.0153773508354702,0.0117535126183848,0.5284546897959678,0.0082702547507198,0.4895709574881557,0.0115115865516628,0.1013397443229568,0.9603380482495864,0.0328685698304552,0.000911807583735,0.4432951067620846,0.0252225837364459,0.976297441304372,0.8025455796353628,0.9292241979625412,0.581126900193048,0.0241405566876669,0.0337441579971925,0.3650106847133859,0.9995421245421244,0.0222396462539676,0.0196724786814029,0.9576868083914224,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,1066,True,1.0,model_wide,de_core_news_sm,0.675,10000,False,1,3
ge,LinearSVM,Random Oversampling,LinearSVMDual_ROS,title_and_first_paragraph,a00561caf4824d6898598d289c2a17d8,awesome-gull-737,166981102679490243,0.0005430927658882,0.9993489583333334,0.0053763440860215,0.0121531023033548,0.4281789642543009,0.0266542104869663,0.0166764528694478,0.5380966747392542,0.0076032987224359,0.497780013325847,0.0069233913057131,0.0461466315502351,0.9695391497113534,0.0109760340544047,0.0009207119546699,0.4583923643678664,0.0141577550341278,0.980997400156345,0.8645633692073321,0.943811009513822,0.5771586462247941,0.0144961771812873,0.0194206985382711,0.3779776258609946,0.9996159754224272,0.0151597176406344,0.0109567411140341,0.965188689505993,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,915,True,1.0,model_wide,de_core_news_sm,0.625,10000,False,1,3
ge,LinearSVM,Random Oversampling,LinearSVMDual_ROS,title_and_first_sentence_each_paragraph,c45d235c96bf48cbb3bb3d888b82654c,abundant-flea-771,695650724790879853,0.0,1.0,0.0,0.0208750504255302,0.4551982651340922,0.0102916449094157,0.0241756496220991,0.739570953579031,0.0,0.5226055783398623,0.0122125302014169,0.095019238414815,0.9794753484326376,0.0221524506194112,0.0,0.4206285591825975,0.0300589432267114,0.9880428738992492,0.9070716005700524,0.9637205184179396,0.7634314885287647,0.0169100486593402,0.0363840721906619,0.3505596870371537,1.0,0.0214018160328637,0.0213964139178428,0.978737429270932,0.0015,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,2376,True,1.0,model_wide,de_core_news_sm,0.77,10000,False,1,3
ge,LinearSVM,SMOTE,LinearSVMDual_SMOTE,raw_text,11867f4d1def4712bf08ead5502f0b01,zealous-zebra-105,834895404652612126,0.0027100357997116,0.9934854492720648,0.0,0.0694313512116534,0.4992369405607441,0.0430475432604888,0.0475106164225137,0.7638609432801333,0.0,0.5722992339955816,0.0499110298390783,0.2260694891375719,0.8173291028884235,0.0057371753439815,0.0040464258213052,0.4734353238023102,0.0049669175184428,0.8687109306777027,0.3027175782593739,0.7228139106779338,0.7852880438483552,0.0076978976989494,0.0928638105394332,0.3944346873670797,0.9956823296825612,0.0122561818143931,0.0703627578684497,0.7973067007027766,0.0226300148622029,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,585,True,0.9971457203031596,model_wide,de_core_news_sm,0.7978682828292621,586,False,1,3
ge,LinearSVM,SMOTE,LinearSVMDual_SMOTE,title,47e5f7e3a2af401082e78947a612a851,secretive-sponge-976,948561852188174213,0.0138867518119795,0.9265369544206856,0.0058479532163742,0.0465817232358902,0.3926078694461632,0.0404754789882063,0.0233008138286409,0.5077038446709677,0.0082702547507198,0.4638941134852671,0.0269500032002276,0.0235332120957348,0.7630527948360628,0.0221670108557236,0.0077575869911449,0.4369695934135916,0.029937574400632,0.8095904510016024,0.6425131456091209,0.6874341006523698,0.5447260982280437,0.0199554503096426,0.0624705836697174,0.3504639829945384,0.9410033616492086,0.0288972749209211,0.0346636678316671,0.7618371375184823,0.0091924470976519,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,106,True,1.0,model_wide,de_core_news_sm,0.6381655145002396,529,False,1,3
ge,LinearSVM,SMOTE,LinearSVMDual_SMOTE,title_and_10_sentences,67920fc80bd24f9eb272fbc7cff2dde5,wistful-ram-717,679465184147026149,0.0021641496106634,0.991555050476022,0.0,0.0284853061477504,0.4221089542769359,0.0200155802943306,0.0354054372133487,0.55595367644508,0.0,0.5085511418893386,0.019249479116762,0.0757869608587196,0.8547933777311186,0.0218966280493157,0.0032907885353457,0.4508284744718354,0.0328626388783759,0.8988603718899025,0.3793061084082756,0.7681266924713624,0.6173643477145423,0.0231519801810073,0.0370039730279824,0.3595069985062902,0.9945035673622404,0.0336686700307221,0.0271880099300044,0.8381778470561025,0.025,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,423,True,1.0,model_wide,de_core_news_sm,0.55,10000,False,1,3
ge,LinearSVM,SMOTE,LinearSVMDual_SMOTE,title_and_5_sentences,564efd04658a4cc1ad400fe13fcc82b1,dapper-sponge-791,786603040176662704,0.0005430927658882,0.9993489583333334,0.0,0.011445856986849,0.414010228428842,0.025929442000465,0.0294280762345991,0.5408442398965677,0.0,0.4884368748273952,0.0067924605782666,0.0432061622278585,0.9596099800126924,0.0246565466666781,0.0009207119546699,0.4393621374268843,0.0220209855995423,0.9763020629657112,0.8104820875718709,0.927118095042543,0.5899983213212785,0.0246448778029371,0.0183422331649633,0.357391687267143,0.9996159754224272,0.0221633961992324,0.0110290848324598,0.957325114446778,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,1066,True,1.0,model_wide,de_core_news_sm,0.675,10000,False,1,3
ge,LinearSVM,SMOTE,LinearSVMDual_SMOTE,title_and_first_paragraph,426134e7902b4779b6984b66800ed860,worried-ox-66,166981102679490243,0.0019806912638278,0.9993552546744036,0.0053763440860215,0.0139832967094485,0.4221661110349449,0.0448173802645402,0.0341534404023801,0.5297530961808224,0.0076032987224359,0.4949681639510106,0.0077478343038461,0.0498697472889886,0.9641184807736092,0.016986772710913,0.000911807583735,0.4555247298730759,0.0211453141687317,0.9782345021335144,0.8218094255245959,0.9352790456581668,0.5730383609761042,0.0245851118175176,0.0234777720929678,0.3734142952733675,0.9985994397759104,0.0253689792470495,0.012997105168446,0.9603190022069056,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,915,True,1.0,model_wide,de_core_news_sm,0.625,10000,False,1,3
ge,LinearSVM,SMOTE,LinearSVMDual_SMOTE,title_and_first_sentence_each_paragraph,7261e31c134c41df9d95199d4d20da47,dashing-bee-424,695650724790879853,0.0,1.0,0.0,0.0182082216394035,0.4571670605494189,0.0081764383713974,0.0212572550674197,0.7629643493988975,0.0,0.5242557757960405,0.0110806383068586,0.0928585901305054,0.9732811841150868,0.0230260723371766,0.0,0.4180777624134645,0.0322033814965963,0.9840575717537408,0.8669959211754877,0.9530194889262632,0.7816028689569544,0.017559656922074,0.0323899532680238,0.3483140571556122,1.0,0.0233874870036681,0.0198478564705982,0.9717279517353132,0.0015,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,2376,True,1.0,model_wide,de_core_news_sm,0.77,10000,False,1,3
ge,LogisticRegression,BorderlineSMOTE,LogisticRegression_BorderlineSMOTE,raw_text,d6a167f77b484bec8eea1e3d3ab3ca47,learned-gull-362,701331171686525689,0.0,1.0,0.01707225051877,0.0,0.4605274282618706,0.0256992681099254,0.0055223625933838,0.5210062991584653,0.0006669560282838,0.5440182765309457,0.0,0.0,1.0,0.0137127428370319,0.0,0.5034438576762622,0.0175956581029423,1.0,1.0,1.0,0.6112479392635035,0.0121655185497935,0.0,0.4309759072560471,1.0,0.0069489285945196,0.0,1.0,0.017,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,3357,True,0.99,model_wide,de_core_news_sm,0.82,10000,False,1,3
ge,LogisticRegression,BorderlineSMOTE,LogisticRegression_BorderlineSMOTE,title,1429798cc21f45879b125952f26ea6cb,luminous-mole-293,904954054387249100,0.016623101136293,0.8960639229087578,0.0,0.0378618966784264,0.3837550084738978,0.024065078508681,0.0136322815762664,0.4826862994280048,0.0,0.4497501772951907,0.0254232680920028,0.0310472076908561,0.7656872761940763,0.0220269250127013,0.0179608172030008,0.4359955965303637,0.0286447000984368,0.8077436522026153,0.6142562288073125,0.711591814761641,0.5096312607985759,0.0173844752409883,0.0549682240342446,0.3508723063479812,0.9193319308543996,0.0216881422929384,0.0333500881783077,0.7879499082271586,0.0091924470976519,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,106,True,1.0,model_wide,de_core_news_sm,0.6381655145002396,529,False,1,3
ge,LogisticRegression,BorderlineSMOTE,LogisticRegression_BorderlineSMOTE,title_and_10_sentences,ace9cc8ba760416db95dfa1b8b0ef20b,mercurial-auk-428,650496509570959051,0.0,1.0,0.0053763440860215,0.0,0.3807661632113554,0.0075168391466919,0.0137740662124075,0.4023273589169344,0.0076032987224359,0.4744738839721462,0.0,0.0,1.0,0.0261894465883594,0.0,0.4631713617036873,0.0354212542369385,1.0,1.0,1.0,0.4940239829344888,0.015917431920734,0.0,0.3690036009859383,1.0,0.0240548770431093,0.0,1.0,0.025,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,423,True,1.0,model_wide,de_core_news_sm,0.55,10000,False,1,3
ge,LogisticRegression,BorderlineSMOTE,LogisticRegression_BorderlineSMOTE,title_and_5_sentences,9ccdc22875b548b0b25a3c05fc4bdba8,selective-pig-668,653267743062623143,0.0,1.0,0.0058479532163742,0.0,0.3544118547994463,0.0102354420114793,0.0105359315857687,0.349884391308435,0.0082702547507198,0.4457669188506966,0.0,0.0,1.0,0.0131977210222184,0.0,0.4517829782142311,0.0214717005522148,1.0,1.0,1.0,0.4472087215277877,0.0063900300831373,0.0,0.3682019310489293,1.0,0.0138804723619591,0.0,1.0,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,1066,True,1.0,model_wide,de_core_news_sm,0.675,10000,False,1,3
ge,LogisticRegression,BorderlineSMOTE,LogisticRegression_BorderlineSMOTE,title_and_first_paragraph,80af52adbfc742d69d15dc074a5d9f25,sassy-gull-159,896745050150007290,0.0,1.0,0.0053763440860215,0.0,0.3781371121504711,0.0315071289232555,0.0302585329383027,0.3790422802541874,0.0076032987224359,0.4593035262805645,0.0,0.0,1.0,0.0240429260458458,0.0,0.4692930871633225,0.024088923826892,1.0,1.0,1.0,0.4580217879828774,0.0228866029332332,0.0,0.3851869953660903,1.0,0.0179932813039611,0.0,1.0,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,915,True,1.0,model_wide,de_core_news_sm,0.625,10000,False,1,3
ge,LogisticRegression,BorderlineSMOTE,LogisticRegression_BorderlineSMOTE,title_and_first_sentence_each_paragraph,bc0165156c034f9aa366cb436857f5b9,spiffy-asp-959,746259228810517467,0.0,1.0,0.0053763440860215,0.0,0.4018895207193746,0.0322533423134862,0.0206418056192136,0.4328258356209795,0.0076032987224359,0.4859301465829831,0.0,0.0,1.0,0.0408490459972428,0.0,0.4628490664780436,0.0354534690941941,1.0,1.0,1.0,0.5269191969581075,0.0200188919324254,0.0,0.3898206472006005,1.0,0.0108621898886385,0.0,1.0,0.0015,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,2376,True,1.0,model_wide,de_core_news_sm,0.77,10000,False,1,3
ge,LogisticRegression,No Upsampling,LogisticRegression,raw_text,60e209bca03c4775883d9687b9e16f60,judicious-bug-298,939072413879721255,0.0,1.0,0.0166006413884172,0.0,0.4154809927645074,0.0264703828508701,0.0308992043819607,0.4214468705522023,0.0131861777908328,0.514946279625444,0.0,0.0,1.0,0.0180677795183065,0.0,0.5148309360962336,0.0202858841716801,1.0,1.0,1.0,0.5282802728328021,0.0041590866332308,0.0,0.4232961801552766,1.0,0.0110011022310351,0.0,1.0,0.0150457503111242,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,460,True,0.9810071325794464,model_wide,de_core_news_sm,0.5610210441353226,461,False,1,3
ge,LogisticRegression,No Upsampling,LogisticRegression,title,136caf2ccf144fad821f772e734be687,thoughtful-squid-829,415675007369201803,0.0072881145981728,0.9043631659465532,0.0,0.0331949489948933,0.3659228697009792,0.0194051158417669,0.0270401344248708,0.4435623106939996,0.0,0.4411417014257219,0.0298439516072484,0.0261776928719906,0.7770744662000358,0.0156044739523936,0.0124129405008707,0.4288808811754476,0.0246311766573511,0.8176283974716343,0.6397120251609416,0.7243629768198284,0.491888418542115,0.0148615014748346,0.0544554998547567,0.3399491517120676,0.9193437770969553,0.0196261979791923,0.0374746173769836,0.7910644312141907,0.0096469122404874,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,106,True,1.0,model_wide,de_core_news_sm,0.6222938635951853,737,False,1,3
ge,LogisticRegression,No Upsampling,LogisticRegression,title_and_10_sentences,cbf255c4ba10449a8ac08046f9ce1c07,unleashed-owl-871,650496509570959051,0.0,1.0,0.01707225051877,0.0,0.3448373209457565,0.006731968955684,0.005271141591799,0.3380522140623077,0.0143400199187127,0.4480931347085681,0.0,0.0,1.0,0.0325469578243568,0.0,0.4613635499696127,0.0358498717851481,1.0,1.0,1.0,0.444755950203421,0.0120384916680559,0.0,0.3637769134672022,1.0,0.0145332156479057,0.0,1.0,0.025,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,423,True,1.0,model_wide,de_core_news_sm,0.55,10000,False,1,3
ge,LogisticRegression,No Upsampling,LogisticRegression,title_and_5_sentences,3f26ef4be02240d8be2eb600d312e466,puzzled-lark-818,653267743062623143,0.0,1.0,0.0058479532163742,0.0,0.3220313378651124,0.0087469287330455,0.009281029641914,0.3081539105273168,0.0082702547507198,0.4224869551962375,0.0,0.0,1.0,0.0333549293611922,0.0,0.4470733259169148,0.0227404422979742,1.0,1.0,1.0,0.4173061482400004,0.017056253896237,0.0,0.3639169030070848,1.0,0.0137133659781535,0.0,1.0,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,1066,True,1.0,model_wide,de_core_news_sm,0.675,10000,False,1,3
ge,LogisticRegression,No Upsampling,LogisticRegression,title_and_first_paragraph,139ba5a3dc5d434c81aee7238ce110dd,calm-snake-811,896745050150007290,0.0,1.0,0.0053763440860215,0.0,0.3530300941529961,0.0234709470579204,0.0195135049993737,0.3305316677729866,0.0076032987224359,0.4435285433557429,0.0,0.0,1.0,0.0469472693210247,0.0,0.4762517804719484,0.0356561398231282,1.0,1.0,1.0,0.4253474152306837,0.0302287311705327,0.0,0.3956918037470857,1.0,0.021663219230568,0.0,1.0,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,915,True,1.0,model_wide,de_core_news_sm,0.625,10000,False,1,3
ge,LogisticRegression,No Upsampling,LogisticRegression,title_and_first_sentence_each_paragraph,3adf6f7989934530acf6780632e5d2e7,polite-horse-20,746259228810517467,0.0,1.0,0.010752688172043,0.0,0.3663661289525324,0.0351999008805835,0.0311892738492815,0.3757642359362271,0.0152065974448719,0.4650911372504818,0.0,0.0,1.0,0.060085676027201,0.0,0.465722849474893,0.0454597333919879,1.0,1.0,1.0,0.4919356907683756,0.0268340718488415,0.0,0.3925063458553446,1.0,0.0122231004327138,0.0,1.0,0.0015,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,2376,True,1.0,model_wide,de_core_news_sm,0.77,10000,False,1,3
ge,LogisticRegression,Random Oversampling,LogisticRegression_ROS,raw_text,97d43cd6af314ca6a326ecda5138a824,fearless-crab-87,499331044000156006,0.0,1.0,0.0058479532163742,0.0,0.4185633893772986,0.0311976047572878,0.0277982055103745,0.4282028412022133,0.0082702547507198,0.5238454224609294,0.0,0.0,1.0,0.0191491828221565,0.0,0.5145637249661159,0.0316742414279468,1.0,1.0,1.0,0.5464773877225239,0.0090945523285901,0.0,0.4233719977391419,1.0,0.0139126780064525,0.0,1.0,0.0291478111264349,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,952,True,0.9979678241027988,model_wide,de_core_news_sm,0.8487586944679528,999,False,1,3
ge,LogisticRegression,Random Oversampling,LogisticRegression_ROS,title,3dbc0766eca64c928164d18d2ad90096,hilarious-newt-730,904954054387249100,0.0154535605249683,0.9030054966834884,0.0,0.0293819708528359,0.3735362188876972,0.0292389257398455,0.0340217716524127,0.4534235913886135,0.0,0.4465961995491434,0.0302684571460349,0.0285061663124649,0.7740773795252588,0.0129177150165421,0.0231442654413908,0.4351471071741287,0.0227833058844959,0.8146108598692042,0.6537176274018379,0.7198116584491006,0.4984872095767037,0.0124646796608028,0.0487153852191292,0.3478896848019602,0.9205089394822336,0.0165985805254293,0.0375453325710177,0.7892565669202103,0.0091924470976519,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,106,True,1.0,model_wide,de_core_news_sm,0.6381655145002396,529,False,1,3
ge,LogisticRegression,Random Oversampling,LogisticRegression_ROS,title_and_10_sentences,2c373fd3fd2845fc93d59f7bd6de5400,melodic-hen-999,650496509570959051,0.0,1.0,0.01707225051877,0.0,0.3429204684848727,0.0019263961338323,0.0078135566836403,0.3393736164253768,0.0143400199187127,0.4477170726970536,0.0,0.0,1.0,0.035192672176099,0.0,0.4557755540308942,0.0390884332320931,1.0,1.0,1.0,0.4485913351672106,0.0151997300452167,0.0,0.3572544212422487,1.0,0.0196974493077359,0.0,1.0,0.025,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,423,True,1.0,model_wide,de_core_news_sm,0.55,10000,False,1,3
ge,LogisticRegression,Random Oversampling,LogisticRegression_ROS,title_and_5_sentences,bd251089db7040f1bb0e27ed2d4a4663,bright-ray-721,653267743062623143,0.0,1.0,0.0058479532163742,0.0,0.3040665168556026,0.0014999093791101,0.0159339042842212,0.2913943121010516,0.0082702547507198,0.4085271502747619,0.0,0.0,1.0,0.0210424254383592,0.0,0.4303533658831248,0.0235164056893525,1.0,1.0,1.0,0.4016282391768773,0.0065951271065779,0.0,0.3375296305091464,1.0,0.0150432638258497,0.0,1.0,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,1066,True,1.0,model_wide,de_core_news_sm,0.675,10000,False,1,3
ge,LogisticRegression,Random Oversampling,LogisticRegression_ROS,title_and_first_paragraph,47a87a243d4d4926bc218a9ec8e0cd26,handsome-penguin-453,896745050150007290,0.0,1.0,0.0053763440860215,0.0,0.3460174248486491,0.0275685417807256,0.0196744364028783,0.3267681858845048,0.0076032987224359,0.4406518202213053,0.0,0.0,1.0,0.0467413953171783,0.0,0.4677587361141425,0.0372773319370483,1.0,1.0,1.0,0.4252809807284515,0.0346981956351539,0.0,0.3811411140073202,1.0,0.0247425046588371,0.0,1.0,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,915,True,1.0,model_wide,de_core_news_sm,0.625,10000,False,1,3
ge,LogisticRegression,Random Oversampling,LogisticRegression_ROS,title_and_first_sentence_each_paragraph,57a6f233ae7547a887fad5bf08f86d23,learned-asp-528,746259228810517467,0.0,1.0,0.010752688172043,0.0,0.3630483698029029,0.037800028337686,0.0309261505663216,0.3696668610888522,0.0152065974448719,0.4634585203760652,0.0,0.0,1.0,0.063127105329337,0.0,0.4665536116317774,0.0451698046147952,1.0,1.0,1.0,0.4880189057231859,0.0314961830665082,0.0,0.3932969130982329,1.0,0.0142346281667206,0.0,1.0,0.0015,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,2376,True,1.0,model_wide,de_core_news_sm,0.77,10000,False,1,3
ge,LogisticRegression,SMOTE,LogisticRegression_SMOTE,raw_text,d78337d41daa4451830b5ef735b24ba4,illustrious-pug-1,939072413879721255,0.0,1.0,0.0282965478211658,0.0,0.4173709383984859,0.0358165252213299,0.0502200674762009,0.422854597011665,0.0076905554086547,0.518162461166349,0.0,0.0,1.0,0.0200864358988039,0.0,0.519885490006503,0.0289411376836733,1.0,1.0,1.0,0.5362401397420852,0.0183805841094311,0.0,0.4362725960120419,1.0,0.0303575446906418,0.0,1.0,0.0394227336387063,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,678,True,0.983945884609662,model_wide,de_core_news_sm,0.8580126403001489,679,False,1,3
ge,LogisticRegression,SMOTE,LogisticRegression_SMOTE,title,29e457a6a0cf4a3dac6f36e3bf40eacd,merciful-swan-314,415675007369201803,0.0256001613395595,0.8998597853086734,0.0058479532163742,0.0533273651231602,0.3751670623328152,0.0275234232035959,0.0183991285311559,0.453140729409323,0.0082702547507198,0.4547553655493574,0.0343105763635463,0.0230246735109625,0.7887838598586286,0.0218025121119253,0.005047536706668,0.4391265804947226,0.0303656673050404,0.8223285735388877,0.6537176274018379,0.7535821291515398,0.511039608899531,0.0223750850335685,0.0888080584491027,0.3500467651306449,0.9010072171953022,0.0235403901911603,0.0477261547663989,0.7992702389499975,0.0096469122404874,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,106,True,1.0,model_wide,de_core_news_sm,0.6222938635951853,737,False,1,3
ge,LogisticRegression,SMOTE,LogisticRegression_SMOTE,title_and_10_sentences,9e0be61b6d114e9cbcec117d6745fee8,useful-kit-611,650496509570959051,0.0,1.0,0.0112242973023957,0.0,0.3434559294447765,0.0093939805002131,0.0117846205840361,0.3401041744476014,0.0079577665034878,0.4480791120052072,0.0,0.0,1.0,0.0174204444221992,0.0,0.4555884993056751,0.0280075655603017,1.0,1.0,1.0,0.4473649495050273,0.0049147519311949,0.0,0.3539624471605356,1.0,0.0137839092363702,0.0,1.0,0.025,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,423,True,1.0,model_wide,de_core_news_sm,0.55,10000,False,1,3
ge,LogisticRegression,SMOTE,LogisticRegression_SMOTE,title_and_5_sentences,a44183ede423461c8252ebfc4e23ff04,chill-shrimp-362,653267743062623143,0.0,1.0,0.0058479532163742,0.0,0.3156839461240177,0.0057470411705772,0.0107313733179581,0.3038990604391334,0.0082702547507198,0.4186465543134289,0.0,0.0,1.0,0.0256136085144109,0.0,0.4377307403647201,0.0270153733041774,1.0,1.0,1.0,0.4146863800560298,0.0128312911781341,0.0,0.3497608095031652,1.0,0.0151187198734499,0.0,1.0,0.01,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,1066,True,1.0,model_wide,de_core_news_sm,0.675,10000,False,1,3
ge,LogisticRegression,SMOTE,LogisticRegression_SMOTE,title_and_first_paragraph,877b15b89e264e0ba76fe185c4c975fe,luxuriant-asp-444,896745050150007290,0.0,1.0,0.0053763440860215,0.0,0.34556311511807,0.0276952672178158,0.0194349163674854,0.3238683079846269,0.0076032987224359,0.4398408208277778,0.0,0.0,1.0,0.0501564638888113,0.0,0.4727077495132396,0.0368641931671104,1.0,1.0,1.0,0.422701912585181,0.0355072319867596,0.0,0.3904138678239885,1.0,0.0242135055966534,0.0,1.0,0.003,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model',
                 LogisticRegression(class_weight='balanced', max_iter=100000,
                                    penalty=None))])",0.0,915,True,1.0,model_wide,de_core_news_sm,0.625,10000,False,1,3
