language,model_type,model_subtype,unit_of_analysis,run_uuid,runName,model_name,exp_id,train_recall_macro_std,train_recall_micro_mean,test_accuracy_mean,train_precision_micro_std,test_f1_macro_mean,test_recall_macro_std,test_recall_micro_std,test_recall_macro_mean,test_accuracy_std,test_f1_micro_mean,train_f1_micro_std,train_accuracy_std,train_f1_macro_mean,test_precision_macro_std,train_recall_micro_std,test_precision_micro_mean,test_precision_micro_std,train_f1_micro_mean,train_accuracy_mean,train_precision_macro_mean,test_recall_micro_mean,test_f1_macro_std,train_precision_macro_std,test_precision_macro_mean,train_recall_macro_mean,test_f1_micro_std,train_f1_macro_std,train_precision_micro_mean,min_df,multilabel_type,base_estimator_name,min_var,n_features,tfidf,corr_threshold,analysis_level,spacy_model_used,max_df,vectorizer_max_features,is_count_vectorizer,n_gram_range_start,n_gram_range_end
ru,KNN,SMOTE,title_and_5_sentences,95f10547c76c4f13803492c4ef2f61e1,vaunted-kite-948,kNN_SMOTE,737727676824980797,0.0016835875742537,0.9989281886387996,0.0,0.012748331286477,0.2928518733141318,0.0090192191477875,0.0089507187491967,0.9936224489795918,0.0,0.3556384616432788,0.0164059609690473,0.0,0.3048190664744574,0.0047808930658235,0.0015157701633151,0.2235444486408959,0.0063354191944139,0.3668517859500782,0.0,0.187021297609762,0.9936708860759492,0.0063278789315385,0.0128776090493675,0.178245261289338,0.9988095238095238,0.0080852631844664,0.0170880587959218,0.2320518839471308,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,2011,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,KNN,SMOTE,title_and_first_paragraph,0e806fc30f604bc1b9bf3dbd72f88b59,wise-bat-705,kNN_SMOTE,938349998435250938,0.0059326419283225,0.9892989319838194,0.0,0.0572773132672034,0.302918437030698,0.0245590542173595,0.0259532672023405,0.8157407407407407,0.0,0.3635176068848022,0.0459857987411332,0.0036542986107831,0.5451078713559693,0.0049680236925359,0.0106224515094173,0.2422709182376928,0.0113275189178304,0.5643867255366987,0.0025839793281653,0.4266315561948686,0.859463026156568,0.0074157467242914,0.0484477969658571,0.1971172855266561,0.9941043083900226,0.0079164398113885,0.0457232416836707,0.4429935179069606,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,1127,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,KNN,SMOTE,title_and_first_sentence_each_paragraph,96d1f51f693e48ab96e38d327c54587b,caring-deer-975,kNN_SMOTE,726549055234770897,0.0,1.0,0.0,0.035305487997803,0.2937886035771496,0.0303251187478997,0.0157804453420113,0.9752456538170824,0.0,0.3572117573124163,0.0355683594127911,0.0,0.3327900528658245,0.0081423761103024,0.0,0.2258601648358532,0.0090318298926212,0.3864391256014944,0.0,0.2181984220489705,0.9830954876508372,0.009273809670775,0.0531388608928736,0.1805035849619542,1.0,0.0105288847214524,0.0529900386900036,0.2539140604602267,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', KNeighborsClassifier())])",0.0,3844,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,BorderlineSMOTE,raw_text,a48cae68fd53461aa85a28c4e92c5845,ambitious-sloth-294,LinearSVM_BorderlineSMOTE,670210315139584164,0.0,1.0,0.115286393713813,0.0,0.2619699634422597,0.0217434084623044,0.0338927321223662,0.2122282639957101,0.0154213854619894,0.3596216042457474,0.0,0.0,1.0,0.0650465775198012,0.0,0.5194280379953934,0.0543959186081812,1.0,1.0,1.0,0.303033269775187,0.0174487406909732,0.0,0.4132620686192114,1.0,0.0166245264517362,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,6723,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,BorderlineSMOTE,title,ce2159df841341328af389713883e567,gregarious-lynx-501,LinearSVM_BorderlineSMOTE,856021640212150958,0.0,1.0,0.036553970223325,0.0014687973773594,0.2422184640448892,0.0348225062816895,0.0220283734228254,0.2104414853843973,0.0068006010483494,0.286129555667876,0.0007430386732524,0.0036985697957891,0.999439775910364,0.0457521812864099,0.0,0.3373235046236236,0.0260521753844867,0.9989492207139268,0.994770518026332,0.998892580287929,0.2538266646143772,0.0390824488608685,0.0007830639880249,0.2948550127121556,1.0,0.0237991267106155,0.0003961382527655,0.9979228781554365,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,392,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,BorderlineSMOTE,title_and_10_sentences,e9145e7b0a2848f094bb234038cc5490,aged-deer-398,LinearSVM_BorderlineSMOTE,664819586637680769,0.0,1.0,0.0836047353184449,0.0,0.2212449041794516,0.0093558283101768,0.0083948387296183,0.1584904379136202,0.0189131875562956,0.3138562580209572,0.0,0.0,1.0,0.0359181665741606,0.0,0.5836616535435843,0.0096944502759112,1.0,1.0,1.0,0.2323181132340207,0.0123408277422069,0.0,0.4573083934428472,1.0,0.0033088219992024,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,3238,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,BorderlineSMOTE,title_and_5_sentences,868d97022ee5433788033527fbf12454,colorful-pig-959,LinearSVM_BorderlineSMOTE,340357713065048765,0.0,1.0,0.0940291563275434,0.0,0.2282328367153601,0.0132146734488734,0.0224613476734349,0.1682811346220188,0.0110437155074431,0.3108963127002582,0.0,0.0,1.0,0.0341825611349052,0.0,0.4857774772481075,0.0307499088384682,1.0,1.0,1.0,0.2347845253190733,0.0159562390598391,0.0,0.3785077356505927,1.0,0.0233389091499859,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,2011,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,BorderlineSMOTE,title_and_first_paragraph,2b6872174ef24cd1a47de6a9bdacb07e,unleashed-grouse-357,LinearSVM_BorderlineSMOTE,376621850157311374,0.0,1.0,0.0892369727047146,0.0,0.2193511477870928,0.0246716009476768,0.0252678259076788,0.184926015691909,0.0206912748452759,0.2995613150989802,0.0,0.0,1.0,0.0615621542195908,0.0,0.4217797473264406,0.046517143947084,1.0,1.0,1.0,0.2620452460007406,0.0255574760604284,0.0,0.3404625149723189,1.0,0.0175846916531679,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,1127,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,BorderlineSMOTE,title_and_first_sentence_each_paragraph,16bff884257249d9bc0de76c1f114a2f,adorable-ant-14,LinearSVM_BorderlineSMOTE,231724128349702697,0.0,1.0,0.0887329404466501,0.0,0.2688948190357806,0.0219630044878163,0.0195076574554076,0.222956195247938,0.0184871795987768,0.3552392290333718,0.0,0.0,1.0,0.0275871023583432,0.0,0.4942105655978074,0.0224252204650476,1.0,1.0,1.0,0.3050033628925832,0.024739878163285,0.0,0.4114539282772365,1.0,0.0138109687713758,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,3844,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,No Upsampling,raw_text,7e1c4b20adb94303b31a661219db07be,secretive-sloth-722,LinearSVM,670210315139584164,0.0,1.0,0.115286393713813,0.0,0.2619699634422597,0.0217434084623044,0.0338927321223662,0.2122282639957101,0.0154213854619894,0.3596216042457474,0.0,0.0,1.0,0.0650465775198012,0.0,0.5194280379953934,0.0543959186081812,1.0,1.0,1.0,0.303033269775187,0.0174487406909732,0.0,0.4132620686192114,1.0,0.0166245264517362,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,6723,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,No Upsampling,title,d09328f065f4417ba8e9403f48a4d770,thoughtful-smelt-885,LinearSVM,856021640212150958,0.0008017083686922,0.9989417989417988,0.0419303143093465,0.0014757744389701,0.2430800280293767,0.0322706678124328,0.0173149883057795,0.2104414853843973,0.0076069567893757,0.2877406945920056,0.0007519794749936,0.0036985697957891,0.9994330262225372,0.0458656542093997,0.0014965222882254,0.341244941467035,0.0265657926762957,0.9989366212966496,0.994770518026332,0.9994462901439646,0.2537853047004059,0.0377355344001842,0.0007830639880249,0.2969228853157424,0.9994331065759636,0.0212811161828154,0.0004009962214209,0.9989564698867024,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,392,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,No Upsampling,title_and_10_sentences,737aabb4f52d4686a9f18ed765c01ef6,charming-slug-310,LinearSVM,664819586637680769,0.0,1.0,0.0836047353184449,0.0,0.2212449041794516,0.0093558283101768,0.0083948387296183,0.1584904379136202,0.0189131875562956,0.3138562580209572,0.0,0.0,1.0,0.0359181665741606,0.0,0.5836616535435843,0.0096944502759112,1.0,1.0,1.0,0.2323181132340207,0.0123408277422069,0.0,0.4573083934428472,1.0,0.0033088219992024,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,3238,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,No Upsampling,title_and_5_sentences,53b9a7c0fb904a86a3b1c4019288e1a4,sincere-owl-233,LinearSVM,340357713065048765,0.0,1.0,0.0940291563275434,0.0,0.2282328367153601,0.0132146734488734,0.0224613476734349,0.1682811346220188,0.0110437155074431,0.3108963127002582,0.0,0.0,1.0,0.0341825611349052,0.0,0.4857774772481075,0.0307499088384682,1.0,1.0,1.0,0.2347845253190733,0.0159562390598391,0.0,0.3785077356505927,1.0,0.0233389091499859,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,2011,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,No Upsampling,title_and_first_paragraph,219f256a1d9e4e6597662f890947a9c8,rambunctious-elk-862,LinearSVM,376621850157311374,0.0,1.0,0.0892369727047146,0.0,0.2198802483161933,0.0246716009476768,0.0252678259076788,0.184926015691909,0.0206912748452759,0.2998894913765236,0.0,0.0,1.0,0.0640030886379351,0.0,0.4242410694080159,0.047511683978438,1.0,1.0,1.0,0.2620452460007406,0.0260868495053541,0.0,0.3444307689405728,1.0,0.0179559292215838,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,1127,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,No Upsampling,title_and_first_sentence_each_paragraph,aa92dcf814bc40bfb51cdb3f26946e15,kindly-loon-748,LinearSVM,231724128349702697,0.0,1.0,0.0887329404466501,0.0,0.2688948190357806,0.0219630044878163,0.0195076574554076,0.222956195247938,0.0184871795987768,0.3552392290333718,0.0,0.0,1.0,0.0275871023583432,0.0,0.4942105655978074,0.0224252204650476,1.0,1.0,1.0,0.3050033628925832,0.024739878163285,0.0,0.4114539282772365,1.0,0.0138109687713758,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', LinearSVC(max_iter=50000))])",0.0,3844,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,RakelD Partitioning of labels,raw_text,dde41e1cb3b44b8eb84c81a6c000049e,unleashed-dog-688,RakelD_LineaSVM,670210315139584164,0.0,1.0,0.0941170388751034,0.0,0.2625633947454339,0.0212855699554928,0.0287932777781233,0.2155356260101419,0.0248016969256161,0.3574163183434133,0.0,0.0,1.0,0.0791738366194114,0.0,0.5111306108801706,0.0528625301818306,1.0,1.0,1.0,0.3072795542762486,0.0232453308736573,0.0,0.4256608636072922,1.0,0.0209516816436663,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",0.0,6723,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,RakelD Partitioning of labels,title,b9f84e50af48469388305da7dc54c731,bold-slug-986,RakelD_LineaSVM,856021640212150958,0.0008017083686922,0.9989417989417988,0.0261373035566583,0.0014757744389701,0.2578351135278725,0.0301467146373537,0.0285926158371166,0.2306039614589121,0.0193329108817142,0.2919905880633819,0.0007519794749936,0.0036985697957891,0.9994330262225372,0.0708866259143,0.0014965222882254,0.341347949694448,0.0538036694342464,0.9989366212966496,0.994770518026332,0.9994462901439646,0.2667175201642669,0.0331465250859275,0.0007830639880249,0.3217345823742329,0.9994331065759636,0.0308489170054977,0.0004009962214209,0.9989564698867024,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",0.0,392,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,RakelD Partitioning of labels,title_and_10_sentences,ab263e0004c14257bbba3e2cc9ef00f4,capable-fawn-309,RakelD_LineaSVM,664819586637680769,0.0,1.0,0.1148702440033085,0.0,0.2604509651151055,0.0132584073364432,0.0065284828787517,0.1982063699774697,0.0174567458110789,0.3334547154340759,0.0,0.0,1.0,0.0493629195278325,0.0,0.5851376307554269,0.0266640627188428,1.0,1.0,1.0,0.2687020979772733,0.020688622060901,0.0,0.5188341595379411,1.0,0.0098081340941138,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",0.0,3238,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,RakelD Partitioning of labels,title_and_5_sentences,e9198af82c9f424aae85cfacb4ed7dfc,upset-flea-832,RakelD_LineaSVM,340357713065048765,0.0,1.0,0.0939490281224152,0.0,0.2410236938901648,0.0073272270208983,0.0210279573852802,0.1877917370792781,0.0206222129687535,0.3217224705610983,0.0,0.0,1.0,0.0672256197953964,0.0,0.4814492033243112,0.073998929141278,1.0,1.0,1.0,0.2624836261859563,0.0135439870309698,0.0,0.4060544944473516,1.0,0.0246180396830702,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",0.0,2011,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,RakelD Partitioning of labels,title_and_first_paragraph,b112f71e0de9401eb6020efab3124aa0,clumsy-donkey-403,RakelD_LineaSVM,376621850157311374,0.0,1.0,0.0735240901571546,0.0,0.2479455003524454,0.0214482393168831,0.025886197385162,0.21137261625707,0.0205125524573131,0.3142350048209522,0.0,0.0,1.0,0.0272593444710322,0.0,0.4036160129526589,0.0269990829818649,1.0,1.0,1.0,0.2790448687005971,0.0249781921451796,0.0,0.348392814370258,1.0,0.0239888193373515,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",0.0,1127,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,RakelD Partitioning of labels,title_and_first_sentence_each_paragraph,5fef741159694542856c46ea62092b9d,shivering-bug-844,RakelD_LineaSVM,231724128349702697,0.0,1.0,0.0836926178660049,0.0,0.2769929586102451,0.0306585411404639,0.0430845497110608,0.2296333303092529,0.0061780489886463,0.3562748755268274,0.0,0.0,1.0,0.0442239490265687,0.0,0.4751831628535565,0.0562659877023334,1.0,1.0,1.0,0.307317772930931,0.0329609207716793,0.0,0.4067501171667838,1.0,0.0414718070391262,0.0,1.0,0.0,mutilabel,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('model', RakelD(base_classifier=LinearSVC(max_iter=50000)))])",0.0,3844,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,Random Oversampling,raw_text,e3ec2533a0474f7f93793b192a66cec5,chill-penguin-529,LinearSVM_ROS,670210315139584164,0.0,1.0,0.115286393713813,0.0,0.2619699634422597,0.0217434084623044,0.0338927321223662,0.2122282639957101,0.0154213854619894,0.3596216042457474,0.0,0.0,1.0,0.0650465775198012,0.0,0.5194280379953934,0.0543959186081812,1.0,1.0,1.0,0.303033269775187,0.0174487406909732,0.0,0.4132620686192114,1.0,0.0166245264517362,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,6723,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,Random Oversampling,title,53e169c59c4f48a1b1d3a6a978caa6ee,lyrical-auk-727,LinearSVM_ROS,856021640212150958,0.0,1.0,0.0419303143093465,0.0014687973773594,0.2430800280293767,0.0322706678124328,0.0173149883057795,0.2104414853843973,0.0076069567893757,0.2877406945920056,0.0007430386732524,0.0036985697957891,0.999439775910364,0.0458656542093997,0.0,0.341244941467035,0.0265657926762957,0.9989492207139268,0.994770518026332,0.998892580287929,0.2537853047004059,0.0377355344001842,0.0007830639880249,0.2969228853157424,1.0,0.0212811161828154,0.0003961382527655,0.9979228781554365,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,392,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,Random Oversampling,title_and_10_sentences,912575b5c3f7462cafc4189fda134829,sincere-trout-46,LinearSVM_ROS,664819586637680769,0.0,1.0,0.0836047353184449,0.0,0.2212449041794516,0.0093558283101768,0.0083948387296183,0.1584904379136202,0.0189131875562956,0.3138562580209572,0.0,0.0,1.0,0.0359181665741606,0.0,0.5836616535435843,0.0096944502759112,1.0,1.0,1.0,0.2323181132340207,0.0123408277422069,0.0,0.4573083934428472,1.0,0.0033088219992024,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,3238,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,Random Oversampling,title_and_5_sentences,7ed0a2fcb68541ec96a399c456818ca9,adaptable-crane-230,LinearSVM_ROS,340357713065048765,0.0,1.0,0.0940291563275434,0.0,0.2282328367153601,0.0132146734488734,0.0224613476734349,0.1682811346220188,0.0110437155074431,0.3108963127002582,0.0,0.0,1.0,0.0341825611349052,0.0,0.4857774772481075,0.0307499088384682,1.0,1.0,1.0,0.2347845253190733,0.0159562390598391,0.0,0.3785077356505927,1.0,0.0233389091499859,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,2011,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,Random Oversampling,title_and_first_paragraph,6b7d4eccf138450e96d508284d5df535,sedate-hen-111,LinearSVM_ROS,376621850157311374,0.0,1.0,0.0892369727047146,0.0,0.2193511477870928,0.0246716009476768,0.0252678259076788,0.184926015691909,0.0206912748452759,0.2995613150989802,0.0,0.0,1.0,0.0615621542195908,0.0,0.4217797473264406,0.046517143947084,1.0,1.0,1.0,0.2620452460007406,0.0255574760604284,0.0,0.3404625149723189,1.0,0.0175846916531679,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,1127,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,Random Oversampling,title_and_first_sentence_each_paragraph,41dd26ba1ff044bf87ac87dca207fecd,wistful-vole-864,LinearSVM_ROS,231724128349702697,0.0,1.0,0.0887329404466501,0.0,0.2688948190357806,0.0219630044878163,0.0195076574554076,0.222956195247938,0.0184871795987768,0.3552392290333718,0.0,0.0,1.0,0.0275871023583432,0.0,0.4942105655978074,0.0224252204650476,1.0,1.0,1.0,0.3050033628925832,0.024739878163285,0.0,0.4114539282772365,1.0,0.0138109687713758,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', RandomOverSampler()),
                ('model', LinearSVC(max_iter=50000))])",0.0,3844,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,SMOTE,raw_text,cb5decfbf95f4aebb21202b08dc05db4,enchanting-fawn-124,LinearSVM_SMOTE,670210315139584164,0.0,1.0,0.115286393713813,0.0,0.2619699634422597,0.0217434084623044,0.0338927321223662,0.2122282639957101,0.0154213854619894,0.3596216042457474,0.0,0.0,1.0,0.0650465775198012,0.0,0.5194280379953934,0.0543959186081812,1.0,1.0,1.0,0.303033269775187,0.0174487406909732,0.0,0.4132620686192114,1.0,0.0166245264517362,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,6723,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,SMOTE,title,f421fc3dcd6a45728519584ca0d5063f,spiffy-swan-240,LinearSVM_SMOTE,856021640212150958,0.0,1.0,0.0368021091811414,0.0014687973773594,0.2418061779183173,0.0322706678124328,0.0173149883057795,0.2104414853843973,0.0081941742684133,0.2853161440264389,0.0007430386732524,0.0036985697957891,0.999439775910364,0.0443580665473607,0.0,0.3358051761875439,0.0233888775447802,0.9989492207139268,0.994770518026332,0.998892580287929,0.2537853047004059,0.0371162709196703,0.0007830639880249,0.2940662914265399,1.0,0.0201071543130464,0.0003961382527655,0.9979228781554365,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,392,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,SMOTE,title_and_10_sentences,2ad59500a8d347bdbe955736a197ac06,big-stag-211,LinearSVM_SMOTE,664819586637680769,0.0,1.0,0.0836047353184449,0.0,0.2212449041794516,0.0093558283101768,0.0083948387296183,0.1584904379136202,0.0189131875562956,0.3138562580209572,0.0,0.0,1.0,0.0359181665741606,0.0,0.5836616535435843,0.0096944502759112,1.0,1.0,1.0,0.2323181132340207,0.0123408277422069,0.0,0.4573083934428472,1.0,0.0033088219992024,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,3238,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,SMOTE,title_and_5_sentences,447b056800044efcb89d2a3f96aa06b5,debonair-slug-514,LinearSVM_SMOTE,340357713065048765,0.0,1.0,0.0940291563275434,0.0,0.2282328367153601,0.0132146734488734,0.0224613476734349,0.1682811346220188,0.0110437155074431,0.3108963127002582,0.0,0.0,1.0,0.0341825611349052,0.0,0.4857774772481075,0.0307499088384682,1.0,1.0,1.0,0.2347845253190733,0.0159562390598391,0.0,0.3785077356505927,1.0,0.0233389091499859,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,2011,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,SMOTE,title_and_first_paragraph,e83165b9507c49b88190f4edfc17cbcd,thoughtful-snake-498,LinearSVM_SMOTE,376621850157311374,0.0,1.0,0.0892369727047146,0.0,0.2193511477870928,0.0246716009476768,0.0252678259076788,0.184926015691909,0.0206912748452759,0.2995613150989802,0.0,0.0,1.0,0.0615621542195908,0.0,0.4217797473264406,0.046517143947084,1.0,1.0,1.0,0.2620452460007406,0.0255574760604284,0.0,0.3404625149723189,1.0,0.0175846916531679,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,1127,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LinearSVM,SMOTE,title_and_first_sentence_each_paragraph,6e556410074342fcb92a1a9e6524412e,mysterious-gull-919,LinearSVM_SMOTE,231724128349702697,0.0,1.0,0.0887329404466501,0.0,0.2688948190357806,0.0219630044878163,0.0195076574554076,0.222956195247938,0.0184871795987768,0.3552392290333718,0.0,0.0,1.0,0.0275871023583432,0.0,0.4942105655978074,0.0224252204650476,1.0,1.0,1.0,0.3050033628925832,0.024739878163285,0.0,0.4114539282772365,1.0,0.0138109687713758,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)), ('up', SMOTE()),
                ('model', LinearSVC(max_iter=50000))])",0.0,3844,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LogisticRegression,BorderlineSMOTE,raw_text,1954471695f947248d4364a9e465ab8c,stylish-seal-536,LogisticRegression_BorderlineSMOTE,791135871865079014,0.0,1.0,0.10453370554177,0.0,0.2656466002480915,0.0071788365793117,0.0225652257807967,0.2152233509193684,0.0131700322467722,0.3633870022142251,0.0,0.0,1.0,0.0275662360245128,0.0,0.534371409877854,0.0375464513341145,1.0,1.0,1.0,0.3069642067465175,0.0129451691551772,0.0,0.4325765572686755,1.0,0.0116361076712788,0.0,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",0.0,6723,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
ru,LogisticRegression,BorderlineSMOTE,title,ecc5241173c54df581d5b233dd529ad4,dapper-moose-246,LogisticRegression_BorderlineSMOTE,289653245524226645,0.0008017083686922,0.9978734228734228,0.0368021091811414,0.0,0.2546266059156214,0.0220614146600442,0.0175231209481989,0.2199438974603388,0.0081941742684133,0.2922696865842715,0.0007609432195958,0.0036985697957891,0.9994262765347104,0.0101742311392415,0.001503768743487,0.3455923760272226,0.0101233484864266,0.9989239007311296,0.994770518026332,1.0,0.2579633540691349,0.0190699219122667,0.0,0.3149973625813961,0.9988662131519274,0.0146370365266323,0.0004056837528322,1.0,0.0,independent,"Pipeline(steps=[('preproc', StandardScaler(with_mean=False)),
                ('up', BorderlineSMOTE()),
                ('model', LogisticRegression(max_iter=100000, penalty=None))])",0.0,392,True,1.0,model_wide,ru_core_news_sm,1.0,10000,False,1,3
